[ 0.1  0. ],[-0.1  0. ],1,0,0.0523320417771,0.1,divergent
[ 0.1  0. ],[-0.1  0. ],2,0,0.0393217849605,0.1,divergent
[ 0.1  0. ],[-0.1  0. ],3,0,0.0434960951061,0.1,divergent
[ 0.1  0. ],[-0.1  0. ],4,0,0.0361395698475,0.1,divergent
[ 0.1  0. ],[-0.1  0. ],5,0,0.0298326050212,0.1,divergent
[ 0.1  0. ],[-0.1  0. ],6,0,0.0300652181696,0.1,divergent
[ 0.1  0. ],[-0.1  0. ],7,0,0.0356557671544,0.1,divergent
[ 0.1  0. ],[-0.1  0. ],8,0,0.0427007384965,0.1,divergent
[ 0.1  0. ],[-0.1  0. ],9,0,0.0355248337306,0.1,divergent
[ 0.1  0. ],[-0.1  0. ],10,0,0.059654041959,0.1,divergent
[ 0.175  0.   ],[-0.175  0.   ],1,0,0.0610768479817,0.175,divergent
[ 0.175  0.   ],[-0.175  0.   ],2,0,0.0596412992753,0.175,divergent
[ 0.175  0.   ],[-0.175  0.   ],3,0,0.0677896669383,0.175,divergent
[ 0.175  0.   ],[-0.175  0.   ],4,0,0.044355631969,0.175,divergent
[ 0.175  0.   ],[-0.175  0.   ],5,0,0.064530015722,0.175,divergent
[ 0.175  0.   ],[-0.175  0.   ],6,0,0.0470517885727,0.175,divergent
[ 0.175  0.   ],[-0.175  0.   ],7,0,0.0756049726255,0.175,divergent
[ 0.175  0.   ],[-0.175  0.   ],8,0,0.0550062481641,0.175,divergent
[ 0.175  0.   ],[-0.175  0.   ],9,0,0.049614227968,0.175,divergent
[ 0.175  0.   ],[-0.175  0.   ],10,0,0.060286452407,0.175,divergent
[ 0.25  0.  ],[-0.25  0.  ],1,0,0.0731230017563,0.25,divergent
[ 0.25  0.  ],[-0.25  0.  ],2,0,0.0589959773836,0.25,divergent
[ 0.25  0.  ],[-0.25  0.  ],3,0,0.0799874362847,0.25,divergent
[ 0.25  0.  ],[-0.25  0.  ],4,0,0.0816587439608,0.25,divergent
[ 0.25  0.  ],[-0.25  0.  ],5,0,0.0720624227109,0.25,divergent
[ 0.25  0.  ],[-0.25  0.  ],6,0,0.0551096296778,0.25,divergent
[ 0.25  0.  ],[-0.25  0.  ],7,0,0.0786546703686,0.25,divergent
[ 0.25  0.  ],[-0.25  0.  ],8,0,0.0977748211482,0.25,divergent
[ 0.25  0.  ],[-0.25  0.  ],9,0,0.0891031667607,0.25,divergent
[ 0.25  0.  ],[-0.25  0.  ],10,0,0.086383822582,0.25,divergent
[ 0.325  0.   ],[-0.325  0.   ],1,0,0.0867213419159,0.325,divergent
[ 0.325  0.   ],[-0.325  0.   ],2,0,0.0754142872152,0.325,divergent
[ 0.325  0.   ],[-0.325  0.   ],3,0,0.0883237969387,0.325,divergent
[ 0.325  0.   ],[-0.325  0.   ],4,0,0.0931897262503,0.325,divergent
[ 0.325  0.   ],[-0.325  0.   ],5,0,0.0777324833814,0.325,divergent
