[0.4 0. ],[-0.4  0. ],2,0,0.0012121352712942176,0.3999999999999999,divergent
[0.4 0. ],[-0.4  0. ],3,0,0.001186171463261742,0.3999999999999999,divergent
[0.4 0. ],[-0.4  0. ],4,0,0.0012646635922363338,0.3999999999999999,divergent
[0.4 0. ],[-0.4  0. ],5,0,0.0011340639623403947,0.3999999999999999,divergent
[0.4 0. ],[-0.4  0. ],6,0,0.0011544641418228057,0.3999999999999999,divergent
[0.4 0. ],[-0.4  0. ],7,0,0.0011283985713435706,0.3999999999999999,divergent
[0.4 0. ],[-0.4  0. ],8,0,0.0012276498374697888,0.3999999999999999,divergent
[0.4 0. ],[-0.4  0. ],9,0,0.001148254340653458,0.3999999999999999,divergent
[0.4 0. ],[-0.4  0. ],10,0,0.001144387379003235,0.3999999999999999,divergent
[0.475 0.   ],[-0.475  0.   ],1,0,0.0011275897585893897,0.47499999999999987,divergent
[0.475 0.   ],[-0.475  0.   ],2,0,0.0012206289902535216,0.47499999999999987,divergent
[0.475 0.   ],[-0.475  0.   ],3,0,0.0010360258761511814,0.47499999999999987,divergent
[0.475 0.   ],[-0.475  0.   ],4,0,0.0013653038933073454,0.47499999999999987,divergent
[0.475 0.   ],[-0.475  0.   ],5,0,0.0013487138932685495,0.47499999999999987,divergent
[0.475 0.   ],[-0.475  0.   ],6,0,0.0012704960240821745,0.47499999999999987,divergent
[0.475 0.   ],[-0.475  0.   ],7,0,0.001209994639366676,0.47499999999999987,divergent
[0.475 0.   ],[-0.475  0.   ],8,0,0.0011919199341268846,0.47499999999999987,divergent
[0.475 0.   ],[-0.475  0.   ],9,0,0.001119277003144304,0.47499999999999987,divergent
[0.475 0.   ],[-0.475  0.   ],10,0,0.0011885732967786126,0.47499999999999987,divergent
[0.55 0.  ],[-0.55  0.  ],1,0,0.001147083366434,0.5499999999999999,divergent
[0.55 0.  ],[-0.55  0.  ],2,0,0.0011980206931693185,0.5499999999999999,divergent
[0.55 0.  ],[-0.55  0.  ],3,0,0.00116357508236276,0.5499999999999999,divergent
[0.55 0.  ],[-0.55  0.  ],4,0,0.0012025504613590822,0.5499999999999999,divergent
[0.55 0.  ],[-0.55  0.  ],5,0,0.0011186096743524903,0.5499999999999999,divergent
[0.55 0.  ],[-0.55  0.  ],6,0,0.0012562037135698638,0.5499999999999999,divergent
[0.55 0.  ],[-0.55  0.  ],7,0,0.0012111677207044015,0.5499999999999999,divergent
[0.55 0.  ],[-0.55  0.  ],8,0,0.001061568919907187,0.5499999999999999,divergent
[0.55 0.  ],[-0.55  0.  ],9,0,0.0011110179470645504,0.5499999999999999,divergent
[0.55 0.  ],[-0.55  0.  ],10,0,0.001304245529298692,0.5499999999999999,divergent
[0.625 0.   ],[-0.625  0.   ],1,0,0.001132365081381671,0.6249999999999999,divergent
[0.625 0.   ],[-0.625  0.   ],2,0,0.0010919427512688707,0.6249999999999999,divergent
[0.625 0.   ],[-0.625  0.   ],3,0,0.001211359647032552,0.6249999999999999,divergent
[0.625 0.   ],[-0.625  0.   ],4,0,0.001169361974949976,0.6249999999999999,divergent
[0.625 0.   ],[-0.625  0.   ],5,0,0.0011894308617294534,0.6249999999999999,divergent
[0.625 0.   ],[-0.625  0.   ],6,0,0.0012619215921574542,0.6249999999999999,divergent
[0.625 0.   ],[-0.625  0.   ],7,0,0.0012966732344058902,0.6249999999999999,divergent
[0.625 0.   ],[-0.625  0.   ],8,0,0.0012279525281066843,0.6249999999999999,divergent
[0.625 0.   ],[-0.625  0.   ],9,0,0.0011461710254287642,0.6249999999999999,divergent
[0.625 0.   ],[-0.625  0.   ],10,0,0.0010859306136070351,0.6249999999999999,divergent
[0.7 0. ],[-0.7  0. ],1,0,0.0011863179164261686,0.6999999999999998,divergent
[0.7 0. ],[-0.7  0. ],2,0,0.0012123599193579106,0.6999999999999998,divergent
[0.7 0. ],[-0.7  0. ],3,0,0.001213798408441507,0.6999999999999998,divergent
[0.7 0. ],[-0.7  0. ],4,0,0.0011827594509093724,0.6999999999999998,divergent
[0.7 0. ],[-0.7  0. ],5,0,0.0011686155420590674,0.6999999999999998,divergent
[0.7 0. ],[-0.7  0. ],6,0,0.0012378943850538358,0.6999999999999998,divergent
[0.7 0. ],[-0.7  0. ],7,0,0.0011521886566846014,0.6999999999999998,divergent
[0.7 0. ],[-0.7  0. ],8,0,0.001112526424826063,0.6999999999999998,divergent
[0.7 0. ],[-0.7  0. ],9,0,0.0010809246241355033,0.6999999999999998,divergent
[0.7 0. ],[-0.7  0. ],10,0,0.001221527190175984,0.6999999999999998,divergent
[0.775 0.   ],[-0.775  0.   ],1,0,0.0012201337008201298,0.7749999999999998,divergent
[0.775 0.   ],[-0.775  0.   ],2,0,0.0011591719953659,0.7749999999999998,divergent
[0.775 0.   ],[-0.775  0.   ],3,0,0.0011686240851460513,0.7749999999999998,divergent
[0.775 0.   ],[-0.775  0.   ],4,0,0.0011771098393328627,0.7749999999999998,divergent
[0.775 0.   ],[-0.775  0.   ],5,0,0.0011229229175911686,0.7749999999999998,divergent
[0.775 0.   ],[-0.775  0.   ],6,0,0.0011592880016732085,0.7749999999999998,divergent
[0.775 0.   ],[-0.775  0.   ],7,0,0.0012405544661677835,0.7749999999999998,divergent
[0.775 0.   ],[-0.775  0.   ],8,0,0.0011491054107667948,0.7749999999999998,divergent
[0.775 0.   ],[-0.775  0.   ],9,0,0.0011886153188597575,0.7749999999999998,divergent
[0.775 0.   ],[-0.775  0.   ],10,0,0.0011269639429580263,0.7749999999999998,divergent
[0.85 0.  ],[-0.85  0.  ],1,0,0.0010683676716871328,0.8499999999999998,divergent
[0.85 0.  ],[-0.85  0.  ],2,0,0.0011427060160208126,0.8499999999999998,divergent
[0.85 0.  ],[-0.85  0.  ],3,0,0.0012166954978532038,0.8499999999999998,divergent
[0.85 0.  ],[-0.85  0.  ],4,0,0.0010945659606162589,0.8499999999999998,divergent
[0.85 0.  ],[-0.85  0.  ],5,0,0.001170047090129509,0.8499999999999998,divergent
[0.85 0.  ],[-0.85  0.  ],6,0,0.0010301997116861608,0.8499999999999998,divergent
[0.85 0.  ],[-0.85  0.  ],7,0,0.0011503527358066147,0.8499999999999998,divergent
[0.85 0.  ],[-0.85  0.  ],8,0,0.0012226846007903707,0.8499999999999998,divergent
[0.85 0.  ],[-0.85  0.  ],9,0,0.0011647008850556072,0.8499999999999998,divergent
[0.85 0.  ],[-0.85  0.  ],10,0,0.0011220618989353443,0.8499999999999998,divergent
[0.925 0.   ],[-0.925  0.   ],1,0,0.0012552927527278582,0.9249999999999998,divergent
[0.925 0.   ],[-0.925  0.   ],2,0,0.0012052855050492283,0.9249999999999998,divergent
[0.925 0.   ],[-0.925  0.   ],3,0,0.0011780327897207557,0.9249999999999998,divergent
[0.925 0.   ],[-0.925  0.   ],4,0,0.0011874414089813267,0.9249999999999998,divergent
[0.925 0.   ],[-0.925  0.   ],5,0,0.001142599227908618,0.9249999999999998,divergent
[0.925 0.   ],[-0.925  0.   ],6,0,0.0012457081909166843,0.9249999999999998,divergent
[0.925 0.   ],[-0.925  0.   ],7,0,0.0011168560434724646,0.9249999999999998,divergent
[0.925 0.   ],[-0.925  0.   ],8,0,0.0011686276048471726,0.9249999999999998,divergent
[0.925 0.   ],[-0.925  0.   ],9,0,0.001136194548696283,0.9249999999999998,divergent
[0.925 0.   ],[-0.925  0.   ],10,0,0.0010583009650204222,0.9249999999999998,divergent
[1. 0.],[-1.  0.],1,0,0.0011893284031705585,0.9999999999999998,divergent
[1. 0.],[-1.  0.],2,0,0.0011481984177019572,0.9999999999999998,divergent
[1. 0.],[-1.  0.],3,0,0.0013032507196104012,0.9999999999999998,divergent
[1. 0.],[-1.  0.],4,0,0.0012107322940032967,0.9999999999999998,divergent
[1. 0.],[-1.  0.],5,0,0.0011150256637020722,0.9999999999999998,divergent
[1. 0.],[-1.  0.],6,0,0.0011893718664262194,0.9999999999999998,divergent
[1. 0.],[-1.  0.],7,0,0.0011803422826930491,0.9999999999999998,divergent
[1. 0.],[-1.  0.],8,0,0.0011146643768697362,0.9999999999999998,divergent
[1. 0.],[-1.  0.],9,0,0.0011347475217588798,0.9999999999999998,divergent
[1. 0.],[-1.  0.],10,0,0.001179861640703191,0.9999999999999998,divergent
[1.075 0.   ],[-1.075  0.   ],1,0,0.0011666124819962602,1.0749999999999997,divergent
[1.075 0.   ],[-1.075  0.   ],2,0,0.0012975045528261769,1.0749999999999997,divergent
[1.075 0.   ],[-1.075  0.   ],3,0,0.0011693281975706862,1.0749999999999997,divergent
[1.075 0.   ],[-1.075  0.   ],4,0,0.0011678958149464297,1.0749999999999997,divergent
[1.075 0.   ],[-1.075  0.   ],5,0,0.0011592514060132747,1.0749999999999997,divergent
[1.075 0.   ],[-1.075  0.   ],6,0,0.0011341158002311984,1.0749999999999997,divergent
[1.075 0.   ],[-1.075  0.   ],7,0,0.0011538157096504412,1.0749999999999997,divergent
[1.075 0.   ],[-1.075  0.   ],8,0,0.0010529418167949578,1.0749999999999997,divergent
[1.075 0.   ],[-1.075  0.   ],9,0,0.0010494975894193579,1.0749999999999997,divergent
[1.075 0.   ],[-1.075  0.   ],10,0,0.0011352884397414745,1.0749999999999997,divergent
