1.000,1.000,0.000,0.100,0.000,0.000
2.000,1.000,0.000,0.100,0.000,0.000
3.000,1.000,0.000,0.100,0.114,0.028
4.000,1.000,0.000,0.100,-0.241,-0.189
5.000,1.000,0.000,0.100,-0.032,-0.018
6.000,1.000,0.000,0.100,0.114,0.028
7.000,1.000,0.000,0.100,-0.076,-0.040
8.000,1.000,0.000,0.100,-0.076,-0.040
9.000,1.000,0.000,0.100,0.114,0.028
10.000,1.000,0.000,0.100,0.000,0.000
11.000,1.000,0.000,0.100,-0.032,-0.018
12.000,1.000,0.000,0.100,0.114,0.028
13.000,1.000,0.000,0.100,0.000,0.000
14.000,1.000,0.000,0.100,0.011,0.006
15.000,1.000,0.000,0.100,0.166,0.003
16.000,1.000,0.000,0.100,0.000,0.000
17.000,1.000,0.000,0.100,-0.076,-0.040
18.000,1.000,0.000,0.100,0.125,0.155
19.000,1.000,0.000,0.100,0.038,-0.012
20.000,1.000,0.000,0.100,0.114,0.028
21.000,1.000,0.000,0.100,0.166,0.003
22.000,1.000,0.000,0.100,0.038,-0.012
23.000,1.000,0.000,0.100,0.000,0.000
24.000,1.000,0.000,0.100,0.038,-0.012
25.000,1.000,0.000,0.100,0.000,0.000
26.000,1.000,0.000,0.100,0.000,0.000
27.000,1.000,0.000,0.100,0.000,0.000
28.000,1.000,0.000,0.100,0.114,0.028
29.000,1.000,0.000,0.100,0.114,0.028
30.000,1.000,0.000,0.100,0.125,0.155
31.000,1.000,0.000,0.100,0.139,-0.319
32.000,1.000,0.000,0.100,-0.076,-0.040
33.000,1.000,0.000,0.100,-0.076,-0.040
34.000,1.000,0.000,0.100,0.038,-0.012
35.000,1.000,0.000,0.100,0.038,-0.012
36.000,1.000,0.000,0.100,0.114,0.028
37.000,1.000,0.000,0.100,0.000,0.000
38.000,1.000,0.000,0.100,0.114,0.028
39.000,1.000,0.000,0.100,0.114,0.028
40.000,1.000,0.000,0.100,0.000,0.000
41.000,1.000,0.000,0.100,0.000,0.000
42.000,1.000,0.000,0.100,0.038,-0.012
43.000,1.000,0.000,0.100,0.200,0.073
44.000,1.000,0.000,0.100,-0.076,-0.040
45.000,1.000,0.000,0.100,0.114,0.028
46.000,1.000,0.000,0.100,0.114,0.028
47.000,1.000,0.000,0.100,0.114,0.028
48.000,1.000,0.000,0.100,0.038,-0.012
49.000,1.000,0.000,0.100,0.114,0.028
50.000,1.000,0.000,0.100,0.038,-0.012
51.000,1.000,0.000,0.100,0.114,0.028
52.000,1.000,0.000,0.100,0.114,0.028
53.000,1.000,0.000,0.100,0.000,0.000
54.000,1.000,0.000,0.100,0.000,0.000
55.000,1.000,0.000,0.100,0.114,0.028
56.000,1.000,0.000,0.100,0.114,0.028
57.000,1.000,0.000,0.100,0.114,0.028
58.000,1.000,0.000,0.100,-0.076,-0.040
59.000,1.000,0.000,0.100,0.038,-0.012
60.000,1.000,0.000,0.100,0.114,0.028
61.000,1.000,0.000,0.100,-0.076,-0.040
62.000,1.000,0.000,0.100,0.114,0.028
63.000,1.000,0.000,0.100,0.114,0.028
64.000,1.000,0.000,0.100,0.000,0.000
65.000,1.000,0.000,0.100,0.081,0.010
66.000,1.000,0.000,0.100,-0.076,-0.040
67.000,1.000,0.000,0.100,0.038,-0.012
68.000,1.000,0.000,0.100,-0.032,-0.018
69.000,1.000,0.000,0.100,0.038,-0.012
70.000,1.000,0.000,0.100,-0.108,-0.057
71.000,1.000,0.000,0.100,-0.076,-0.040
72.000,1.000,0.000,0.100,0.000,0.000
73.000,1.000,0.000,0.100,0.114,0.028
74.000,1.000,0.000,0.100,0.000,0.000
75.000,1.000,0.000,0.100,-0.076,-0.040
76.000,1.000,0.000,0.100,-0.076,-0.040
77.000,1.000,0.000,0.100,0.114,0.028
78.000,1.000,0.000,0.100,0.000,0.000
79.000,1.000,0.000,0.100,-0.076,-0.040
80.000,1.000,0.000,0.100,0.000,0.000
81.000,1.000,0.000,0.100,-0.076,-0.040
82.000,1.000,0.000,0.100,0.114,0.028
83.000,1.000,0.000,0.100,0.000,0.000
84.000,1.000,0.000,0.100,0.114,0.028
85.000,1.000,0.000,0.100,0.000,0.000
86.000,1.000,0.000,0.100,-0.118,0.003
87.000,1.000,0.000,0.100,0.081,0.010
88.000,1.000,0.000,0.100,0.038,-0.012
89.000,1.000,0.000,0.100,0.114,0.028
90.000,1.000,0.000,0.100,0.000,0.000
91.000,1.000,0.000,0.100,-0.076,-0.040
92.000,1.000,0.000,0.100,-0.032,-0.018
93.000,1.000,0.000,0.100,0.038,-0.012
94.000,1.000,0.000,0.100,0.114,0.028
95.000,1.000,0.000,0.100,0.000,0.000
96.000,1.000,0.000,0.100,0.090,-0.037
97.000,1.000,0.000,0.100,0.000,0.000
98.000,1.000,0.000,0.100,0.000,0.000
99.000,1.000,0.000,0.100,0.000,0.000
100.000,1.000,0.000,0.100,0.000,0.000
1.000,2.000,0.000,0.100,-0.105,-0.091
2.000,2.000,0.000,0.100,0.064,-0.029
3.000,2.000,0.000,0.100,-0.105,-0.091
4.000,2.000,0.000,0.100,-0.105,-0.091
5.000,2.000,0.000,0.100,0.084,0.025
6.000,2.000,0.000,0.100,0.000,0.000
7.000,2.000,0.000,0.100,0.000,0.000
8.000,2.000,0.000,0.100,0.000,0.000
9.000,2.000,0.000,0.100,0.191,0.143
10.000,2.000,0.000,0.100,0.000,0.000
11.000,2.000,0.000,0.100,0.000,0.000
12.000,2.000,0.000,0.100,0.000,0.000
13.000,2.000,0.000,0.100,0.084,0.025
14.000,2.000,0.000,0.100,-0.022,-0.066
15.000,2.000,0.000,0.100,-0.142,-0.124
16.000,2.000,0.000,0.100,0.064,-0.029
17.000,2.000,0.000,0.100,0.000,0.000
18.000,2.000,0.000,0.100,-0.105,-0.091
19.000,2.000,0.000,0.100,0.037,0.108
20.000,2.000,0.000,0.100,0.000,0.000
21.000,2.000,0.000,0.100,-0.042,-0.120
22.000,2.000,0.000,0.100,0.084,0.025
23.000,2.000,0.000,0.100,-0.105,-0.091
24.000,2.000,0.000,0.100,0.064,-0.029
25.000,2.000,0.000,0.100,-0.105,-0.091
26.000,2.000,0.000,0.100,0.013,-0.133
27.000,2.000,0.000,0.100,-0.105,-0.091
28.000,2.000,0.000,0.100,0.000,0.000
29.000,2.000,0.000,0.100,0.000,0.000
30.000,2.000,0.000,0.100,0.038,-0.223
31.000,2.000,0.000,0.100,0.000,0.000
32.000,2.000,0.000,0.100,0.000,0.000
33.000,2.000,0.000,0.100,0.000,0.000
34.000,2.000,0.000,0.100,0.000,0.000
35.000,2.000,0.000,0.100,-0.037,-0.033
36.000,2.000,0.000,0.100,0.000,0.000
37.000,2.000,0.000,0.100,-0.105,-0.091
38.000,2.000,0.000,0.100,0.068,-0.358
39.000,2.000,0.000,0.100,0.015,0.042
40.000,2.000,0.000,0.100,-0.146,-0.090
41.000,2.000,0.000,0.100,-0.042,-0.120
42.000,2.000,0.000,0.100,-0.105,-0.091
43.000,2.000,0.000,0.100,0.084,0.025
44.000,2.000,0.000,0.100,-0.105,-0.091
45.000,2.000,0.000,0.100,-0.105,-0.091
46.000,2.000,0.000,0.100,0.227,-0.107
47.000,2.000,0.000,0.100,-0.038,-0.192
48.000,2.000,0.000,0.100,-0.105,-0.091
49.000,2.000,0.000,0.100,0.084,0.025
50.000,2.000,0.000,0.100,0.042,-0.095
51.000,2.000,0.000,0.100,0.013,-0.133
52.000,2.000,0.000,0.100,-0.105,-0.091
53.000,2.000,0.000,0.100,0.000,0.000
54.000,2.000,0.000,0.100,-0.022,-0.066
55.000,2.000,0.000,0.100,-0.022,-0.066
56.000,2.000,0.000,0.100,0.000,0.000
57.000,2.000,0.000,0.100,0.000,0.000
58.000,2.000,0.000,0.100,-0.105,-0.091
59.000,2.000,0.000,0.100,0.047,-0.008
60.000,2.000,0.000,0.100,0.000,0.000
61.000,2.000,0.000,0.100,0.000,0.000
62.000,2.000,0.000,0.100,-0.037,-0.033
63.000,2.000,0.000,0.100,0.000,0.000
64.000,2.000,0.000,0.100,0.000,0.000
65.000,2.000,0.000,0.100,0.000,0.000
66.000,2.000,0.000,0.100,-0.105,-0.091
67.000,2.000,0.000,0.100,-0.105,-0.091
68.000,2.000,0.000,0.100,-0.037,-0.033
69.000,2.000,0.000,0.100,-0.105,-0.091
70.000,2.000,0.000,0.100,0.084,0.025
71.000,2.000,0.000,0.100,0.000,0.000
